text,label
我的车不也是在毫无准备的情况下,1
所以他,0
没有为什么,0
这是童话,1
所以,0
我不提你结婚的事,0
谁让他买个羊肉串都要填会员表,1
凭什么呀收了我的钱,0
我我亲妈曹心梅一赌气,0
这分明就是种族歧视嘛,1
你照照镜子,1
你鉴定它干嘛呀,0
没法儿说书啦,0
一生的耻辱啊,1
你咋不找他呢,1
去当地的精神病院看看,0
一提孩子你就不吃了啊,0
俗话说得好生命中充满了挑战,0
放火抢粮食了啦,1
啊就他那腿,1
这不是还有您在这儿呢吗,0
那又怎样呢,1
别喊啦,0
您裤口可没系,1
阿姨正在跟黑脸叔叔聊天呢,1
没同床也不行开门啊我饿了,0
你不认字啊,1
现在搞得天天加班天天加班,0
人家有房有车我有什么呀,0
你还不快谢谢人家,0
我是觉得脸上无光挺丢人的,1
你自己一点儿都不关心,1
这怎么是片花,1
只要战友能吃上新鲜蔬菜,1
这招也太损了吧,1
对董卓就是畏首畏尾迁延不进,1
怎么开心法,1
这件事情我要是没参与也就罢了,1
你这么一弄,0
不光是怀疑你这里的每个人都有犯罪嫌疑,0
季检察长,0
咱们家的情况比较特殊,0
那你们是等着让我帮你们发现,1
妈我跟你说,0
被指导员赶走了,1
满足一下,1
我现在呀,0
我能不生气吗,0
咱们就跟这儿等死啊,1
林华华你来写,0
你想都不要想了啦,1
也不知道谁缺德,1
都跳舞不得了吗,1
他有没有和外界有什么不同寻常的联系,0
要不是他是市委书记,1
一点都没错,0
你怎么变成非主流了,1
请问阁下是刘皇叔吗,0
别挣扎了,1
就这么喝,1
这样的灯笼打着姑娘都找不到,1
听说还装成过大姑娘呢,0
小关失业我还可以考虑,0
看见了吧,0
虽然他不是什么正面人物,1
到现在还缠着我呢,1
他的母亲杨紫芬十年前就因为癌症去世了,0
我就心疼那罐子皂角粉,1
没错啊,0
如果怀孕也算调皮的话,1
我就怕小毛冲我吹胡子瞪眼的,1
可我拿什么试呀,1
正因为你的溺爱,0
你最好一辈子都别脱脏死你算啦,1
对查案最积极的人,1
不不我还不够二,0
谁家的闺女愿意嫁给这个孽子,1
你们在他家楼下等我,0
什么意思啊,0
能说说你是怎么判断出来的,0
认真检查了自己从中吸取教训,0
徐老爷啊今年地里的收成会怎么样啊,0
放心摔不着,0
那杀人不眨眼啊,1
谢谢,0
是啊人家给咱欲擒故纵了,1
你是等着咬钩的大肥鱼,1
到底是邱莹莹太年轻了,1
这心里不定多着急呢,1
会有一样的待遇吗,1
不着急,0
我说这就不用你操心了,1
岂能为富贵所动,0
喂,1
那不写你自己呢吗,1
你难免会动摇的,0
说你是小白兔,0
亲爱的,1
我做了个梦,1
他真是六亲不认了,1
你怎么找到这儿的,0
脑袋就跟糨糊似的,1
站在沙盘面前,1
我还会对老婆好,0
早知道真不该想这个办法,1
真土我,1
如果我让他摸一下,1
怎么脾气那么冲呢,1
这货存心的,1
李书记,0
还有这二位,0
黑藤太君又想出馊主意来啦,1
是你说谁愿意承认自己是抗日分子,1
我看哪他根本就把这事给忘了,0
老陆啊,1
连咱们家的人都有变化了,0
哦吃完就让他躺着你们给他催肥呢,0
不好意思刚才没在听,0
你太太的衣裳又没长翅膀,1
屡屡被强敌所败,0
待我们走到路上,0
你们一中国馆子你还弄个日本房,1
要盖大棚了就买不了二丫的菜了,1
小胡啊你这个人怎么,1
垃圾广告不淹死他才怪,1
没有当时是不小心地上滑,0
对方辩友你怎么能骂人呢,1
不会吧,1
您这像话吗,1
政委那么大的首长你都看不出来,1
伴郎有什么了不起啊,1
能约得到你邻居啊,1
宏宇希望你相信我,0
你还会起爱称了你啊,1
如果明天你真赢了什么奖,1
你可不是老百姓,1
你啊还是老老实实把龟壳给背上吧,0
到时候连长再让我扫操场去,1
后来的事情我就知道了,0
没看出来怎么好呢还名牌哪,1
我喝口水不行啊我渴死了,0
渡口有筏子,0
我就是挡子弹堵枪眼的,0
它也不是个办法啊,0
那是我应得的,0
我还真就这么想了,0
这不正是我们的办学宗旨吗,1
放着学问不做,0
这么好的媳妇让他抢到手了,0
所以你现在就主动往,1
不可能,0
结果就走火入魔了,0
一个晚上大呼小叫的各种折腾,0
托词,0
好,0
借了借了几担,0
五年前也是死于卟啉症,0
尽快的核实所有被害人的身份,0
做了这件好人好事,0
过来,0
就会对着镜子胡乱搭配,0
人家姑娘是被你踩瘸的,1
黄队长这次行动很顺利吧,0
那应该也能拍到进出现场的凶手,0
您看您您看您多二呀,1
我说过的压轴戏豪华场,1
阿译长官您还真行啊,1
这是一个赢家该有的理想吗,1
你看啊曹丕公子为我求情,0
你说啥呢,0
一天到晚地跑肚拉稀,1
我现在就去跟邱莹莹道歉,0
那只鸡丢了的时候你在哪里,0
更上更上一层楼,0
小老百姓,1
他们有啥了不起的,0
我们这些人不可能跟着你的,0
屁股都没坐稳呢,1
你看见他踢了吗,0
我没这份天才,1
你们侵略我们是应该的,0
想听真话还是假话呀,0
既然这家伙硬件软件都不错,1
我给你一个提示,0
就是那路一见面就说自己是这个的骗子,1
做个实验吧,1
他还把宫女和嫔妃,1
你这这成什么样子,1
这家伙我终于知道那个金钟罩铁是为谁准备的了,1
我打算整顿一下,1
去年我跟同学一起搞了一个新概念软件工作室,0
就好像他是班长似的,1
那请问你是i3i5还是i7呀,1
做个干脆的决定,1
这死瘸子太会取名字了,0
我也不知道什么奇怪的癖好,1
班长表面上乐呵呵的,1
有可能是对方的问题,0
我梦见我和关谷,1
万物生长靠太阳,1
成人的世界里,1
不用三天两头地往这儿跑,0
把奶酪叫成起司,1
没干的稀汤咣拉儿水的水裆尿裤,1
外事也是外患,0
老爷您先别着急,0
一枝红杏出墙来,0
那你读书的时候有没有喜欢的人,0
这么简单的道理,1
那怎么,0
我这心里就不踏实,0
是啊,0
不是万能神丹,0
下楼帮我把拖鞋捡回来,1
现在你刚升局长又来了一个吸血鬼案,1
倒被鹰给啄了眼睛,1
你这么能忽悠,1
你知道,1
赶紧回去好好养伤吧啊,0
这世上多的是那种,1
你这头发长得挺好的,0
您丢人不丢人呢,1
她要真有个闪失,0
被沈队长骂了一顿,1
小朋友酒吧太吵了,0
妈,0
我梦到关谷了,1
不错不错不错,0
不定发生什么样的局面,1
又想去拍马屁呀,1
呦呦呦你瞧他那样儿啊,0
郑建时投了你一个不道德动机票,0
为什么你就不愿意做美术老师呢,1
谁说我没心没肺了,1
谁要跟你一起入土啊,1
你看班长这两天干得比我还欢呢,0
你看毛峰他们家过得好好的你来干什么呀,1
我可没让你们把这当成塔利班联络处啊,1
你们跟西方列强是一丘之貉,1
真是捡到个大活宝贝啊,0
咱这位赵处长有无数个理由会让自己好好活下去的,0
我会给你一片地,1
要真的薇薇早就把他拉黑了,1
你什么意思,0
和我想得一样,1
还自然呢是自然跟牛犊子舔的似的,1
就是你爸爸这个关系这么好,0
理由我一做企业的,0
正好呢也醒醒酒,1
这个还算容易,1
还是太君的贱内重要啊,0
不是拆炸弹,1
会不会是他,0
试图逃跑只有死路一条,0
还在蓄力,1
鹏飞万里燕雀不识其志,1
没有喝酒的事,0
奇怪了,1
把票给她不就安全了,1
你爹小时候给你吃啥了,1
你应该找一要饭的都不用管吃管住,1
你怎么当上法医的啊,1
不会是雷阵雨的续集吧,1
你们都不告诉我,0
我觉得我好像上了贼船一样,1
我觉得他大部分时间一定光顾着打Dota了,1
我的事儿小事儿,0
他们俩除了边打字边偷笑之外,1
这腐儒啊,0
化粪池堵塞的凶手,1
全靠的是,1
谢谢谢谢请多多关照啦,0
行了你别在这儿没事找事了,0
必须得是少林十八铜人金刚护体第九重,0
王大路怎么辞的职,1
只能说明你是个笨蛋,1
这也就是能骗骗你们这些小姑娘,1
而我却连她的名字都不知道,1
换一座南天门去,0
早自己创业去了,1
他自个怯敌不说,0
这不是他大姨睡觉的地方吗,0
你慢慢沾吧我等着吃呢,0
请问军师,1
蒙吃蒙喝呗,0
我就真不知道我是个什么东西了,1
这孙子在这做了个消音器啊,0
从进门就没笑过,1
你还不反了天了,1
这不是我可以过问的事情,0
我的生意不是照样做的红火吗,1
不行啊,0
我能怕一个资产阶级娇小姐,1
你是回来帮忙的,1
谁说的,0
记上他掉凳里了,0
我知道李若秋,0
谢谢关心啊红鼻子盗圣,1
人家买的是身份是层次,1
就吃的得他倾家荡产妻离子散,0
他办在我们前面太有必要了,1
一只笼子关进去三只鸟,0
那只猫你也不用杀了,1
那他的大脑就,1
你穿多少码的鞋,0
档案资料里面都有,0
你也不去做个视网膜手术啊,0
先生雅量盼勿见怪,1
你带鞋我也得敢穿哪你那什么鞋呀,1
梦见关谷怎么了,1
你以为我们跟张伟一样白痴吗,1
要不我去你告诉我他在哪儿,0
可不咋的,1
俺张飞在这里先要向你赔个不是了,0
这楼上有地儿住,1
最近老有一些人把什么破手表啊,1
真的老师经常跟我们说,0
你别在这儿胡说八道行不行啊,0
是你自己抱怨他们没创意的啊,1
能够体现一个人的竞争意识,0
王志革刚才开枪一路追杀关队,0
你有什么愿望吗,0
那倒未必,0
真是狗咬吕洞宾不识好人心,1
如果你弟弟还活着的话,0
犯人也是人呐,0
我们是不会打扰卧龙先生的好梦的,1
对啊,0
我可不想害人啊,1
那我还不如去喂猪嘞,1
放屁这里边能有十成的老白干,1
育良书记这件事情非常重要,0
你们以后还是别继续冒险了,0
就差一秒,0
那我可就管不着了,0
你们就说我那个妞怎么样,0
如果曹军伤亡巨大的话,0
哪有那么严重,0
昌明同志到底是怎么回事儿,0
你什么意思啊,1
对我我是我是忘付钱了,0
专照别人不照自己,1
绝不退缩,0
你怎么了你自己不知道,0
我没工夫陪你,1
这不是你房子吗,1
规矩是你定的你得给人这台阶,0
小关你能把这人拉远一点吗,1
拜托把你那副二货德行先收起来一晚上行不行,1
怎么啦哪比你差,1
就他那诗能上报啊,1
骂你禽兽都算客气的,1
你这是吹牛啊,0
您拿来吧那瓶酒是假的,1
看看我冒着生命危险做的这个实验,1
对了,0
娘这是什么,0
我只想请求首长请首长理解我,0
你没搞懂人家的实验重点,1
不至于吧,0
我约了美容下午再去,0
我倒看看这回陪审团会不会站在我这边,1
两只都归我,0
拿资本家的钱替资本家做事,0
贾队长还是你对我最孝顺,1
让我们看董相国这片私宅,1
他才有几个子啊,0
从人类幸福总数来说,0
第三十八次,1
她就是故意的,1
咱们22楼真够可以的,1
这像什么话呀同志们,1
万一遇人不淑呢是吧,1
国法哪一款,1
如果谁抢走我的买菜,0
他是你的什么人呢,0
别叫安迪名字,1
孩子就是女人的寄托,0
又让一班长这小子把咱们给玩儿了,1
你一个人打十多个,0
谢谢你这段时间帮我们,0
真是的,0
这个默默也长着一张逃婚的脸,1
反而会有利于避免,0
你就别向着她说话,0
叫的是别人的名字,0
前两天我看见有人开了辆敞蓬跑车,1
我都安排好了就这么定了啊,0
你学会告状了你看看,1
那你现在不用回答我,1
我是要惩治叛徒,1
这么晚穿成这样上天台,1
你这样,0
你说你这么年轻干嘛那么拼命,0
难啃的骨头,1
那畜生回来没有,0
我看来我是自讨没趣,1
喝了这个就能变漂亮了,0
何以收天下又何以收天下人心,0
凭什么这么说呀,0
这孩子到家来随时来,0
当梦想照进现实,1
窦娥,0
浑身上下都透着那股味儿,1
还让他干那么多的活,0
否则该有什么理想,0
鉴定完毕,1
吵得我脑袋都晕死了,1
烧纸的时候,0
你说咱们要不要提醒一下邱莹莹,0
那个腐儒哪比得上狍子有趣啊,1
我可以跟比,1
我错了还不行吗,0
我们还是等候丞相的军令到时,0
是啊,0
你爸对你要求太严了,0
这些记者是跟咱们大脑联网了吗,1
好让她有个参考,1
什么呀,0
我知道你们以前认识,1
至于后来谁动的我们就不知道了,1
她穿成那样都可以直接做心脏移植手术了,1
是不是挺让你失望的,0
我呀我是来泡妞的,0
行了老四,0
这不是很明显吗,1
我早就说不行了,0
那是为了保持童年的天真,1
就以为别人真心实意地爱她,1
要死叻看来不敢随便眨眼了,0
这么大的命案摆在眼前,1
你竟敢和他在一块,0
找兼职又不是找外遇,1
娶了我怎么了说呀,0
肺鱼,0
太君英明,0
我记得明明是你签收的呀,0
上海那么大,0
或者说是干部任用规定的哪一项呢,1
我就着人把他杀了,0
我以为你是颓废原来你是报废,1
这是规矩,0
请,0
好意思赚这份钱嘛,1
行,0
我这衣服啊这都便宜啊,1
那是因为你们只在乎你们自己,1
咱们跟掌柜的再怎么吵,0
你不给他来点锥刺骨的刺激,1
从过年开始到现在就没有消停过,0
谁给你的权力让你浪费粮食,0
就这破玩意啊,1
一个是冷冰冰拒人于千里之外,1
先生则是一语道破,0
那你不也看上佟掌柜了吗,1
要不是我亲眼所见,1
你到时候见了你就知道了,0
别打脸充胖子我不是给你的,1
但是作为她的男朋友,1
余味是曹心梅的亲儿子,0
三顾毛芦有女主角吗,1
你去了不是为了别的,1
你们拦着我干什么,0
还不如就近去香港九九呢,0
每时每刻都在饱受教益,1
听说你找我,0
没事儿了,0
老高的腿肌肉不太发达,1
而且每个月还给我寄燕窝,1
我随时都可以停车,0
有什么张不开口,0
到最后我连我自己是个什么角色,1
谁又没招她她跳什么河呀,0
李典啊你说的对,0
现在六百块只换了三张罚单,1
检察院反贪局,0
比起遇见渣男,0
我本以为燕雀应在林间,1
我妈,0
做老师至少不会影响健康尊严,1
您就真不知道虞啸卿要什么是吗,1
再说了,0
那你为什么没脸红呢,1
啥玩意儿这分明就是一棵树,0
你这是失态严重失态,1
他曾经向曾老师表白,1
往往就是凶手,1
废话到时候煤不够烧,1
还用得救吗,1
你什么诗意啊你是清高啊,1
你这么胆小,1
都不回来告状,0
这个不大可能的吧,0
你不管做什么都是为了我好,0
豆豆谢谢你,0
这哪是什么美女老板啊,1
你对诺澜负责就行了,1
是那是那是,0
安啦这种测试都是很弱智的,0
那你猜猜看我想约会什么样,1
你先问清楚到底怎么回事,0
他为何而来,0
我不认得谁还不认识你了,0
让我们爷儿几个,0
大牛排馆儿是她家的啊,0
到现在还没有表白,1
那当然了,0
自己却躲在这个收容院里头,1
咋突然间不讲道理呢,1
嫂子您看您这话说的,0
别忘了我们的目的,1
我可以给他道歉,0
别洗了别洗了,0
说是羊病好以后变了个样,0
哎你不光个人主义你又犯自由主义,1
你找别人啊,0
别等我来了,1
没有我们只是随便聊聊,1
这是要出大事的,0
平白无故多了两份快乐有什么不好吗,0
整个队里就我和你看过案卷,1
还把老陆介绍给我,0
你自己看看,1
当睡袍不吸水当睡衣应该可以,1
你怎么会想到这些呢,0
得了便宜还卖乖呢你,1
这个罐子怎么装得住啊,1
素素你说你这孩子真是的,0
他圣人啊,1
让他们见鬼去吧,1
人都说了,1
什么时候靠过男人,1
彼此彼此,1
这个东西学名叫作猪皮,1
我找唐副师长做什么啊,1
这比战防炮还难弄哪儿弄的,0
反正你这飞行员是假冒的,1
大哥,1
我谢谢你,1
不行天黑之前谁也不能离开这里,0
干啥呀吓我一跳,1
而不是听这种毫无营养的破广播,1
我也得对你刮目相看了,1
看你说的不就一身破西服吗,0
你赶紧去找你那即贤惠又能干,1
对不对,0
其实更容易被发现,0
大周啊现在跟二丫粘糊上了,1
你却在这里坐地喝茶,1
这还是你对我好,0
你穿那套白西装吧,0
你把相机给我,0
我太想进步了,0
那行那我先去了啊,0
未老先衰与世隔绝,1
这些比赛都非常能说明问题,0
我们把花鼓灯班拉出去,0
吃也是死不吃也是死,1
我欺负谁了,0
我现在已经不是你们家的儿媳妇,0
晚了那些贡田哪,1
爸妈什么意见啊,0
徐少爷带着花鼓灯把米行大门给堵住了,0
八路现在如此猖狂,0
摩卡咖啡一滴不剩,1
不不不是不是,0
你以为都能报销啊,1
坐视不管,1
人不知道的还以为咱店里闹耗子呢,0
救你的人是用能够给唐莹定罪的那张房卡,0
谁换羊了,0
咱家不在乎这点钱,0
挺大个男人跟俺们学什么,0
怎么到了我怎么配合那么难呢,1
你们已经有突破了,1
去物证鉴定中心的前后,0
你看我在你心里的位置,0
我看你简直就是目无领导啊,1
可以让小贤陪你打啊,1
真是有情饮水饱啊,1
她要是坏了我事怎么办呀,1
嗯什么呀我去不就完了嘛,0
而且很有意义啊,1
如果道歉有用的话,1
你要是会骑呀,1
挣再多钱也委屈,0
以后别叫我吃饭了,0
说明什么问题啊,1
徐少爷过两天准来,0
有芙蓉在我们当然是不会担心的了,0
反正羊死不了,1
等什么时候你也有了变化,0
那现在有吗,0
因为太君的贱内他不是别人呢,1
要不是穿着这身名牌,1
挑战什么你的脑袋就是个摆设,1
轮的上啊,1
驴的皇军的,0
花花,1
邓琳琳,0
沙书记你说的这干部,0
哎它长翅膀飞过去了,1
滚,0
面对我所有的深渊,0
老爷子,0
关键是你别像上回似的叭勾给我们毙了,1
你这是过敏不能跟它在一块,0
平时做事情太霸道,1
在老百姓眼里,0
你非得祸从口出是吧,1
就把小张他爸领到这儿进屋就砸东西,0
我这可是高级笔,0
你说你智商高,1
他是个好老师,0
我料曹仁今夜必来劫营,0
你女朋友做检查,1
行谢谢啊,0
我的儿媳妇不跟我商量,0
我知道他还在这儿,0
我们说你没事换什么锁呀,0
是吧吃挺高兴的是吧,1
这如果是白主管给你的,1
可说白了我就是个小偷,0
而不是看你这个猴子在这儿表演,1
我相信你,0
问得好管它呢,1
你们猜是干啥用的,0
那好,0
我看着她那张脸啊,1
至于就是美国大片吗,1
昨天晚上睡得那么晚,1
小太爷早就不想干了,0
我们就找不到你,1
你这就不对了啊,0
哎呀这么大岁数才是个二级士官,1
你是在怀疑我了,1
你老抽抽了是不是,1
他说的是恶兆,0
击破了您的阵地,1
你知道吗你不能跟她来往,0
血了糊拉的咱外边儿喝两杯去,0
我知道大家见到我都很激动,0
我们也信你,0
运个鱼缸你还走后门,1
哥等不了她了,0
浇菜地了不对呀,0
你以为是太平歌词啊,1
像福尔摩斯一样查清事实真相,1
欣欣的手术不能拖了,0
这是前些天,0
如果你有什么不懂的题的话,0
他这个儿子比他爹还混,1
成,0
贾队长我非常反感你这种直率,1
那2201把摄像头都给装上了,1
考试从来都得不了一百分,1
他们有什么要紧的东西,1
最近看你不在状态嘛,1
你是个实干家呀,1
蛋炒饭局能不干吗,1
这次你的出场故事不会又很猥琐吧,1
多久没有看见你姑父了呀,0
你以为我是你啊,1
您就不能帮我个忙,0
我明天再要警告信,0
谢谢检察长关心,0
像你我这种,1
那你承认以前的谢谢都是假的了,1
我爸跟我妈离婚之后跟我爸连话都不说,0
一定是慎之又慎,0
老岳,1
恕你无罪,0
你真的觉得我应该做老师,1
哎您说什么呢,0
你敢啊,0
怎么了,0
还有账房九九乘法表都背不全,1
我可没偷吃你那份大闸蟹啊,1
就跟当年你抓我爸一样,1
正是,0
你爱嘟嘟你喜欢嘟嘟,0
连长这是借题发挥,0
可是我的作业还没写完呢,0
切自己的菜让择菜的说去吧,1
也不能躺在功劳簿上吃老本儿,1
谁在说话,1
我看这畜生啊又要抽风了,1
我可以自己搜啊,0
凭什么不能走啊,0
说你脑子好使,0
之前公安机关的尸检结果,0
你有没有文化呀,1
结果呢还有曾老师立志要做电视节目的主持人,1
粮食一到他们就不让我走了,1
是怎么替你顶的雷,1
她就想在我面前耀武扬威,1
这服务忒快了吧,1
你都病急乱投医了,1
是你偷看了时间囊,1
衣服就这么对付吧,1
你看,0
而且是大运动量的,1
你又突破下限了,1
那你还说我有安全感,0
是有这事儿吧,1
这么快,0
你还想例外啊,1
你怎么光算经济账不算政治账呢,1
是把自己藏得太严,0
说你马虎,1
我市委书记负责,0
我说我在这世上见到过最无能的人,0
你是来考察我时间囊准备好了没有,1
不是,0
哎呀不知道他葫芦里卖得是什么药,1
那倒也是,0
做事啊还是要谨慎,0
你说什么,0
真的我跟你说,0
像什样子嘛,1
关键时刻就看出来,0
到底是不是,1
你倒是想去人家可也得要啊,1
我说事实你自己分析,1
我爹也不知道躲到哪儿去了,0
你这小子是黑藤太君让你去的,0
你少看那些闲书,0
你高看我了我不会穿墙术,1
我觉得去到那种公司,0
这么弱智的题目,1
两天帮我领回来三张罚单,1
你没事吧吕大爷,1
警察一个屁没放过,1
这祁厅长,1
你平时买颗大蒜都要讨价还价,1
拜托你啊大哥嫌葡萄酸就别流哈喇子,1
都是医院那些王八蛋不好,0
也许就不会有今天那么多事,1
哥们这有28K冷钢大日本战要不要,0
恶心,1
那你真的让我别无选择了,0
你们班干的都是大事,1
看到了尊卑的别样意境,1
两个人送一份就好了嘛,1
也绝不会偷生,0
将军所言,1
我也觉得那样的人特假,0
顶多是个乡下绅士,0
在下直言相告,1
还是早认识真相早好,1
怎么样啊你觉得,0
对呀人力资源部,0
你暗恋关谷对不对,1
谁稀罕,0
昨天那么晚,1
我也能负这个责了,1
不死也残吧,0
差不多啦,1
刘表如果死了,0
好像我说了之后就看不到明天的太阳一样,1
或许闪婚也一样能幸福,0
你还写了申请信,1
不就猫在屋里头做个饭,1
要我说呀,1
是有一点,1
我也时常想起他,0
你断桥了,0
行那咱换个问法,0
还有手抓饼都是广告,1
真要是结婚哪,1
发现是窝瓜整容的,1
我学你啊拍马屁去,1
那武藤先生会认为这是实话吗,1
说白了说白了人家就是扩充兵员呢,1
你忘记掉了以前这个小鬼头,1
关谷他老人家一定会生气的,1
就这等主公啊还不如个婆娘呢,0
谁给别人打工,1
故意的什么目的,0
你果然是个禽兽,1
可他们没有追求,1
那种特别自以为是的人,1
没多大点儿亮,1
我答应他们每周开班上一次课,1
我可以帮你免费,0
嗯,0
但是我介意你的为人,1
怎么着您要吃驴肉锅贴呀,1
而且他为什么要杀害模具厂的工人呢,0
四成我看你也能让吧,1
你知道他是谁,0
我早就说了不要穿这件,1
要不然她怎么会群发啊,1
我知道你不是说我说手机的,0
找人解围还不如自己求饶,1
如果不是我告诉他们窍门的话,1
行行吧,0
不是咱们不爱班是他们不让咱们爱班,1
跟一帮窝囊废那抢过来的,1
意志也不能衰退吧,1
掌柜的为了庆祝这件天大的喜事,0
你怎么就知道心疼你的孩子,0
晶晶,0
张伟的生日会你都不参加,1
我为什么要跟你比,0
那我就开始给你疗伤了,1
拼命三娘,0
生活应该脚踏实地,1
班长你为啥要帮他呢,0
还是你的眼腈有问题呀,1
表示一下我对你的人道支持,1
那不爱班哪说不过去呀,1
你要叫我猴子,0
有啥区别嘛,0
我是想说她可以把张伟的缺点看成优点,1
你得跟我去见一个人,0
所以呢我就要把这顶帽子送给你,0
惶惶求救于江东,1
大哥把孔明接下山后,0
自己的亲妹妹,1
这次虽然很冒险,0
如果你需要人手,0
如果监控能拍到安腾的话,0
你这是干嘛,1
我感觉董乾就是死在他手上的,0
没事大嘴又没疯有啥好担心的,0
给我派三个马弁,1
我也做好了蛋炒饭在家等你怎么不见你急着回来吃啊,1
该拉出去枪毙,1
全靠的是我同时还兼着十八份兼职,1
我现在知道一亩地能产多少贡米了,0
必有后患,1
下周有空吗,0
我这还没问清楚呢你哭什么呀,0
还没吃饭吧,0
你怎么能不还手哪,0
随便一个皇军就把你摔死,1
我愿意接受任何处罚,0
没想到你们这么快,0
我正在让技术队定位接收方的位置,0
还是同一个警察开的,1
死骗子,1
那当然是你做的事,0
老实交代这石锁是干啥用的,0
你看我干吗不会要我宣布这个噩耗吧,1
而影响我们22楼,0
魏先生您先起来,0
不都成了给你一人捧臭脚了,1
你老婆比我老婆高一等,1
保禄你这位兄弟可真够有出息的,1
你是处长啊,1
行了行了行了,0
我给你免费,0
有一个小男孩把这个放在护士站就走了,0
他被抓到过两回了,0
不可知,0
他没拿过什么荣誉啊,0
怎么可能痛不能眠呢,1
免得出去了让人当国宝给逮了,1
其实我早就料到了,0
你胡说什么呀,1
女人需要感动班长没感动她,0
这是常识不知道你还光荣啊,1
咱们这位李达康书记为了政绩,1
你不是我的对手,0
你这样是没有用的,0
干嘛这么凶啊,0
爸你去干吗呀,0
挣可多钱啦,0
智商不够真要命,1
呦人家就五个人,1
你是徐家的少爷,0
我都不好意思,0
女人见识,1
别忘了欠我一座草堂,0
那你带个话给这个祁同伟,0
还不严重呢啊,1
有抵触情绪啊,1
能养活自己和家人,0
我任务完成了,1
你们这样做严重伤害小姜同志的自尊心呀,0
那你就多待些日子吧,0
所以在,1
你也认为我会成功吗,1
这么晚了干什么去啊,0
你随他便吧,1
江夏,1
脑袋里进的水,1
别影响警察办案,1
我活着的每一天,0
我就不行啊,0
他俩是不是串通好了蒙咱们的,0
你不一样,1
瞧瞧都出汗了你怕她什么呀,1
你们都是一个样子,0
对不起啊我是一针见血啊,1
怎么是越糊涂越能吃啊,1
人如其名跟个木头块似的,1
就把自己女朋友给听了,1
比如,0
我们是下人,0
你以后不提漫画那事儿行不,0
祁同伟我告诉你,0
老爷知道我们借米的事了,0
曲筱绡别太嚣张,1
攻下了虞师的会场,1
我是说富贵没说你们,0
很难得,1
我这人是只知道工作,0
我不是说你你这个同志,1
多稀罕啊,1
哼私塾都还没读好呢,1
你跟我说,1
如果不行果断换掉,1
我让你帮个小忙,1
拼就拼谁怕谁,0
评书挺好听的,0
还没听出来吗,1
尾行痴汉,1
饥不择食尺度很大,1
你也是,0
他们能进得了胡一菲三尺以内吗,1
这不能说明什么,1
关队干吗走的这么急啊,0
你说你一天到晚的不是学歌星就是学笑星的,1
要不是你的话,1
我说关宏宇同志,0
你快快使水出战,1
你的作风很深入嘛啊,1
你是我大学毕业以来第一个好朋友,0
我说是客气,1
陈掌柜你不会不知道吧,1
有权不能任性,1
就是不就拿根杆子把球打进洞嘛,1
而不是给老师打什么小报告,1
去剧组跑龙套,1
你搭鸡窝呢,1
手表的表,1
就是响鼓才不用重锤呢,1
陆处长就不敢啊说,1
除了可笑你是不是还觉得很享受,1
你们这是干什么呢,1
我说了吗,0
并非浪得虚名对吧,0
我回去喝汤,0
那可不是嘛,0
结婚就是请客吃饭,0
我就是个传话的,1
要是说到并乡并村,0
这很复杂吗,1
听上去挺有趣的,1
就差一秒,1
他是不疯可他那个脑子,1
周队,0
我不用你们帮忙了,0
你哑巴了你倒是说话呀,1
大哥你看哪曹操是毫无防备,0
毛谁人背后无人说呀没啥,1
我是不会打搅阿姨和黑脸叔叔搭讪的,1
不要忘了这里面经常回来,0
那你要是把它再赌输了,0
居然打女人,0
打什么呀告不赢的,0
那怎么回事,0
我说老四你怎么老娘们儿家气的,1
就你明白啊给我稍息,0
你不早说,0
当年为了解决这些,0
怎么着不想还哪,1
你想干嘛,1
买了十个苹果,1
这生活啊鸡飞狗跳,1
您就别再往枪口上撞啦,1
并没有包含他第一次杀人,0
真的假的,1
莫掌柜你先把你的猫脸给洗了去,0
被你贴了四张罚单嘛,1
这你都不懂啊,0
还是赶快献城吧,1
真是个天煞孤星,1
你先别那么激动,0
非饿死他们可是老子现在在这儿,0
那您让我来干吗呀,0
可能适得其反,0
只要不让他花钱,1
我的意思是你应该找个男人谈恋爱了,1
你还好意思说呢你,1
跑到陈老那套近乎,0
掌柜的您啥意思啊,0
快走快走我求求你了好不好,1
我今天都不能美美的了,1
先给我介绍一下情况啊,0
那你有什么可不信的呢,1
可能就是以商讨,0
不错呀青春期嘛,1
还是牲口的事儿啊,1
咦小胡,0
他打了我一巴掌,0
你们也被别人追着,0
好,0
要不我们把随堂测验的成绩提供给一菲,1
我觉得我的工作尽心尽力了呀,0
方大神探在这了,1
今天就让你们大开眼界起来,0
出其不意攻其无防正是指此时啊,0
都是那蔡瑁逼宫对不对,0
睡在一个寡妇的身边你不怕吗,1
是谁给你出的主意来找我的,0
陈记米行的伙计上门来讨债来了,0
不过你要是认为我只看喜羊羊的话,1
你还答应给他们上课啊,1
他们一点都不尊重我,1
我肯定推你呀,0
这剩谁也不可能把你这个大美女给剩了,0
都像你一样脆弱不堪,1
他也不会希望你杀人,0
千万别说是我租的啊,0
王爷府,1
一切都会知道,1
是不是想调咱班长的胃口,0
你你,0
真不错你看看你看看,0
什么咖啡,1
这是真的,0
豆豆我跟你说你知道什么叫艺术吗,1
后来我试着用手机给这个中心打电话,0
