text,label
الطريقة الوحيدة لتعبرك امك فيا أنو تحكيا عالواتس اب -- #عشنا_وشفنا,0
وأمير جبهة النصرة هو الجولاني الذي بايع الظواهري الذي يُعتبر أكبر عميل للمخابرات الروسيه جندته منذ أن كان طالباً بكلية الطب بالقاهرة,1
الأمم_المتحدة عبر #محيط_اليمن | في اليوم العالمي للطفل أنتوني ليك يشير إلى انتهاكات حقوق الطفل في سوريا واليمن... http,0
نعم تنازل وليس ازاحة طرف لمصلحة طرف آخركمبادرة #كيري http,0
لقد قدم قضاة مصر وقواتها المسلحة أرفع المثل في البذل والتفاني من أجل انجاح العملية الانتخابية وتأمين ارادة الشعب ولن تنسي مصر لهم ذلك,0
عندما يحكم الخروفالحالة العصبية البائسة لبعض أنصار مرسي جعلتهم يحتجون على المقال قبل أن يكملوا قراءته للآخر,1
Retweeted قناة الميادين (@user):عمليات #الجيش_السوري مستمرة في #حلب والمسلحون يعلنون النفير العام... http,0
بوتين ودعم اليمين المتطرف في العالمhttp http,0
موقف الاخوان من جوه برلمانهمشلت بلطجية،200 جنيه،شريط ترمدول،وجباتنتذكر سوا #السادة_المحترمون …,1
user @user اعلامهم كاذب ودجال مثلهم ربي ينصرنا الي اعدائنا واعداء الاسلام والمسلمين ال سعود الصهاينه السفاحين,0
عندما تقرأ أن السعودية والامارات والكويت والاردن تؤيد التحول الديمقراطى فى مصر بعد الانقلاب تموت من الضحك 4 دول,1
الحين اذا وحده دقرتك ليش داش خاص !! قولها ادور بوكيمون,1
ما يحدث في اركان هو جريمة ضد الانسانية و ليس فقط ضد المسلمين ما يحدث عار على الانسانية كلها,1
لا انا مسمعتش جوجل دي انت بتخم يا ابو صلاح #احمد_يونس_في_صاحبه_السعاده,1
"قانون الثراء الحرام(الحلال)! حلال أن تسرق وحرام ألا ترجع (بعض) ما سرقت! ""إذا سرق فيهم الشريف تركوه""…",1
سبحان المعز المذل قصة علي العريض من السجن إلي وزير داخلية تونس,0
"في عزاء ""الساحر"" #محمود_عبدالعزيز.. توافد عدد كبير من الفنانين على رأسهم ""الزعيم"" #عادل_إمامhttp http",0
ريال_مدريد يلعب كأس العالم والبرشا مع الاهلي السعودي هنا نجد الفرق بين أفضل فريق بالعالم والأندية الاخرى,0
user اشتركت بمسابقات كثير من رمضان وانا اشترك ولا مره احد طاح علي الحين بس ودي اتوظف ادعوووووولي بالوظيفه اكفون,0
لأنه يقدم نفسه…أو يقدمه الإعلام الغربي على أنه مقرب من دوائرصنع القرار…وهو يستمرىء هذه الكذبه…ولأنه يروج كذبات من… http,0
الثقافة القرآنية إحياء مناسبة المولد النبوي الشريف احتفاء وتقدير للنعمة الإلهية.ذكرئ.المولد.النبوي.الشريف,0
user تم التصويت للكوكب التنس فيدرر,0
user: ميسي يضيع بلنتي وينكبهم ويطير اللقب وماسكيرانو ينكبهم في مبارتين ثم البرشلوني يحطها في راس الضعيف هقواين,1
user: @user @user من امبارح مستنية المنشن دا لول انا زي ما قالت شيماماندا عن بيونسيه her type of feminism is not mine,0
أرمـــــلة سورية شابه ب الرياض تـــــــبحث عن زوج وتـــــقبل التعدد http,0
هاي مش كل واحد بيألش ولا كل واحدة مضايقة شوية ولا أي حد يجمع بوستات على فيسبوك يعملوها كتب .. حرام والله أغلب... http,1
الوقوف دقيقة حداد على ارواح شهداء احداث سيناء وعلى شهداء ثورة 25 يناير في بداية المؤتمر الجماهيري,0
الجديد تركت كل زعماء العالم ونقلت كلمة امير #قطر في وداع #كاسترو انو سيجار كاسترو اكبر من قطر بعدين شو جاب حمد لكاسترو,1
الطفلة سناء بابنسي تسع سنوات تحكي قصة العذاب والنزوح من أحياء حلب الشرقية الى مراكز الإيواء المؤقتة للنازحين في ريف… http,0
user اين يمكن ان اجد تخصص الجوده في الخدمات الصيدلانيه في جامعات بريطانيا ؟,0
user: عجججججججيب هالانسان والله يفهم ركزوا على كلامه عن ميسي درر ❤️❤️ http,0
user عليك من الله ماتستحقمستشفى لعسكر بوتن المجرم وتريدهم يعتذرون,1
الماظة:لابد من معايرة العدادات وتوحيد التعريفة لكل القاطنين،التقديرات الجزافية ظلم ولابد أن تتوقف,0
اعتصام عمال ''بلاتنيوم'' داخل ميناء السخنة #حاميها_حرميها #الجيزة,0
user: ياروافض بلا كلام وإلا سوف أخرج♦️♦️#العراق #بغداد #البصره #كربلاء #النجف #لبنان #البحرين #الكويت #قطر #سوريا #عمان #الأردن ht…,1
أخينا أبو عبدالله غوغل شهيدا جميلا ... تقبلك الله يا اخي .#فتح_الشام #الجنوب #درعا http,0
user: امازون ارسلت ايميلات لبعض مستخدميها تطلب منهم تغيير كلمة السر بعد تسرب بعض معلومات المستخدمين http,0
ياويلللي اعوذ بالله #ماذا_لو_المدارس_مختلطه,0
"الآناضول عبر #محيط_اليمن | ""الحوثيون"" يكثفون هجماتهم الصاروخية صوب الجيش اليمني والحدود مع السعودية http",0
بزخمٍ كبيرٍ شاهد احتفاء العديد من مدارس صنعاء بذكرى #المولد_النبوي الشريف 14-12-2016 http,0
بمعنى اخر #ميشال_عون ما زال أسير ماضيه بفعل بعض البطانة، واذا لم يستدرك الامر فان بقية القوى السياسية قد تعود لمناقشة الماضي إياه,0
ترامب يهاجم رئيس مجلس النواب ويصفه بالضعيف - مرشح الحزب الجمهوري الأمريكي دونالد ترامب يصف رئيس مجلس النواب بول... http,1
الطريق الى جماعة الاخوان المسلمين الارهابية #الاخوان_جماعة_ارهابية,1
كيري: ندرك أن الوصول لحل مستقر ودائم يتطلب تنازلات ونشجع كل الاطراف للسعي لحل وسط يركز على صالح بلدهم ومستقبل أفضل لشعب #اليمن. 4/4,0
يااااااه يا مالك بترد على حالة مر عليها 31 يوم؟! :) حالة الانقسام التي شهدتها القوى الديموقراطية هي التي أدت لذلك,0
جيرارد ماذا فعلت !!!!!! هل تهدم ما فعله #ليفربول لو جآت من غيرگ ترا كآن هآنت أما تجي منگ يآآآهي قو…,1
إيقاف استقبال المكالمات لفترة معينة علي iOS http #ايفون٧ http,0
وكالة رويترز للأنباءعن محامي #أحمد_شفيق إن طريق العودة ممهد لرجوع شفيق إلى مصر والمنافسة في الانتخابات الرئاسية ا… http,0
هل #الاخوان هم من سرقوا البلد وباعوا مؤسساتها وشركاتها وثرواتها للصهاينة؟هل عقدوا صلحا مع دولة الكيان الصهيوني؟هل خنقوا…,1
دلال البزري | #كاسترو و #اليسار المؤمن http,0
موقع لاستخراج روابط الـ APK من متجر سوق #جوجل http http,0
user اعلان خالع,1
user غوتشي,0
"نوكيا.. عملاق فنلندي ""حطمته"" أبل وسامسونغ http",0
الفهم القرائي ل#صعوبات_التعلموالدليل التوعوي للمعلماتفاطمة المجيم#معرض_الكويت_الدولي_للكتابدار المسيلة للنشر ق… http,0
اليمنية| جلسة عاصفة لــ #مجلس_النواب_الموالي_لـ”المخلوع” ضد تجاوزات #الحوثيونhttp http,0
هو بس سؤال رفيع للإخوان: بالنسبة لرجال الأعمال اللي كان رئيسكم بيكلمهم بكل حنية ودلال مش دول برضه الفلول اللي صدعتونا إنهم بيتآمروا عليه؟,1
user: صح النوم كم مرا قلنا لكم بان اردوغان رجل واطي ورجل تجاري فقط http,1
على نفس الأساس دولة البطش وحقارة المواطن دولة اللعنة على الحقوق,1
إجبار أبل على التعاون على فك شفرة اجهزتها http,0
"بوب ديلان يصف فوزه بنوبل للآداب بأنه ""مثل الوقوف على سطح القمر"" http",0
user بوتن وأعوانه من حزب الدجال,1
user: الطائرات الروسية تحرق الاخضر واليابس والجنود الروس يسرحون ويمرحون في شوارع حلب المحتلة ومدن اخرى لأنهم يشعرون بالامان,0
ونعم بالله العلي العظيم ما تزعلش يا عمووووووره لاحسن يطق لك عرق #عمرو_اديب الزمالك في مصر (هااااااالك)هذا قضاء… http,1
الصهاينة يتابكون اليوم لذكرى #الهولوكوست وتناسوا بانهم ابطال الهولوكوست الفلسطيني والداعمين للهولوكوست السوري عن طريق خادمهم #بشار_الاسد,1
user قطر هي المسؤلة علي كل الدماء الليبية وسوف ياتي يوم تكون مسؤلة امام المجتمع الدولي علي ذلك,0
انتخبوا_البرص مشكلة,1
user كل شي قادر افهمو ماعدا كيف بقعد اردوغان يلي مع الثورة والثوار والشعب السوري مع شخص بقوم بحملة لقتل الشعب السوري!؟ #عهر_الاصدقاء,1
الاعلام الحكومى المنافق يقول ان الذين اعتدوا على المتظاهرين اهالى عاديون هل اصبحت زجاجات المولوتوف من مستلزمات المطبخ في العباسية,1
يتقدم الشعب المصري بخالص الشكر والامتنان للمشير السيسي لمجهوده الجبار في حل النزاع الوطني بين مرتضي منصور واحمد شوبير #هاشتاج,1
كيري : مطالبتي بالتحرك عسكريا ضد نظام بشار الأسد لم تلق آذانا صاغية#جريدة_الدستور #الاردن #اميركا #سوريا http,0
مدفن القاهرة للعدالة ماذا يحدث الآن فى مطار القاهرة ، الشرطة تمنع أوائل الحقوق ! وترحب وتفسح للمتأخرين الفاشلين,1
user @user كلام فاضي، نظام الجهاز ويندوز 10 ويقدر الشخص يتصفح عربي فيه. وكمان تعريب الجهاز شيء، وتعريب لعبة شيء ثاني,0
5 أسباب لماذا جوجل google ألو أفضل من الواتس آب ( ميزات لن تجدها في تطبيقات المحادثة http,0
يخرب بيت متعتك يا انيستا ،كيف يوازن الوسط ويهدي ويسرع رتم المباراة على كيفه,0
منع برنامج الاراجوز باسم يوسف والقضاء اغلق كل القنوات المحترمة قتلوا حرية الرأى والاعلام وحرقوها,1
"99: ""55: 123 4 #توكل_كرمان هذه عاقه لوالدها ويصفها بقليلة الأدب",1
user: #أوباما : على المواطنين الإسراع في التسجيل في الانتخابات التمهيدية وإعطاء #ترامب درسا قويا,1
احمد الشيخ يندم عشان مرحش الزمالك: http via @user,0
من المخجل ان يكون بوتن هو الذي ينذركم مما وعد الله ،، يا مسلمين !!http,1
user يا #روسيا اايوم لايهمني المليارين أنا تهمني أختي هذه التي قتلها بوتن والأسد والشيعة لعنة الله عليهم! http,1
لانكم كلكم خونه ومتأمرين السعوديه من ساعد السيسي بنقلابه حكام الخليج هم رأس الفتنه العراق ليبيا سورياوتحالفاتهم الق… http,1
فيسبوك ]تحديث BUCKAROO بصورة لكوانغسو و نارا من اجل الكريسماس ☃️ http,0
ﻻ تحلموا بوطن سعيد فخلف كل #مبارك #مبارك جديد وخلف كل شهيد شهيد جديد فكلهم #حسني_مبارك وكلنا #خالد_سعيد,1
user: هل تغير إيران من سياسات تعاملها مع السعودية؟http البديل :http http,0
user: @user بس كنت بهزر مع جوجل,1
تقرير beIN تحضيرات ريال مدريد لمواجهه كلوب اميركا - كأس العالم للانديه 2016 http,0
هم يتغزلون و انتي مثل بومه هاري بوتر توصلين الكلام http,1
احد الاطفال النازحين السوريين في شمال العراق، رغم العناء والهم ترى الامل في وجهه البريء .. ازاح الله عنهم وعنكم... http,0
من صكوك جمال مبارك إلى صكوك الإخوان، تعددت الصكوك والقفا واحد,1
احاول ان اتعاطف مع من رماني بالخيانة والكفر واستخدم الدين لتحريض الناس علي وعرض اسرتي للخطر و شكك الناس في ديني طب ازاي؟,0
والغاز مش مدعوم يا إنسان؟ وماذا عن الأسمنت والحديد والأسمدة؟ واضح أنك تفهم أقل من الحيوان,1
"الانقلابيون قرروا العمل والاقامة فى محيط المطار عشان الى يلحق يهرب يعملها فور سقوط الانقلاب, غوروا فى داهية",1
يا حبيييبي....قلبي الصغير لا يتحمل..وين رد حكامك في #الرياض على #اسرائيل؟ كفوا ايدكم عن #اليمن #سوريا #البحرين… http,1
user هاذو حمير ما حبوش يتحولو لسمكات ففضلو الانسحاب هذا السؤال جاوبني عليه غوغل,1
جبهة_شعب_مصر#جبهة_تحيا_مصريخرب بيتك يا قردوا#الناتو: ضباط أتراك في الناتوطلبوا اللجوءفي دول خدمتهمhttp,1
أنا_حازم #انصاف_الاخوان#الثائر_البغل #مرسي_رئيسى #سنحيا_كراما #الديوث_برهاميوس#انتخبوا_العرص,1
ولا لقين كراش ولا بوكيمون سعتك الاكل ممنوع ❎#الاكل_ولا_الكراش,1
البوب ستار رامي عياش ...الله يحميك http,0
الأمم_المتحدة: مستشفيات شرق #حلب باتت خارج الخدمة بسبب #القصف http,0
الفلسطينيين عمرهم ماهيشتموا اردوغان لانه مش زي المهيطل #مرسي كان واعدهم بوطن بديل وهما قاعدين علي طيازهم وببلاش #حماس #القسام,1
و عودة مرة أخرى للقاهرة الساحرة,0
"ومبروك ل #لبنان انشاء وزارة دولة "" #حقوق_المرأة "" هههههههه",0
40 % ارتفاع الذهب في سورية منذ بداية العام #سناب intshaar #تداول #السعودية http,0
بدو يدعم و يشجع و يوقف ورا ميشال عون تيصير استقلال فعلي. بغض النظر انو في مرا انقسم الجيش كرمال عون,0
مرسى ولا سيسي ؟ http,0
user: #العبادي يرد على #أردوغان :بالتأكيد لسنا نداً لك،سنحرر أرضنا بعزم الرجالوليس بالسكايب‼️عنيف العم دامبي كما يسميه #أهل #الع…,1
حد فاكر #سانت_كاترين و الناس اللى ماتت و كل واحد كان عامل فيها محلل سياسى شعب زياط من يومه و الحكام,1
user: للباطل جولةوللحق جولاتومابعد الظلام…إلا…النورستُشرق شمس الحقوسينتصر شعب #سورياالعربي…المسلموسينكسر الغزاة وذيلهموال…,0
user جستن بيبر,0
الملوك والامراء مايعضوش بعضهم ولايقللوا من قيمة انفسهم سافر بوس راسه والامور حاتتصلح انت مش قلت ممكن ابيع نفسي ترمب عمره مايزعتهم بوتن ندل,1
اعرفوهم_انقلاب_مصر_يسقط_حكم_العسكر #الداخلية_بلطجية #شهداءالحرية # الشهيد محمد فتحي 20 عاماً #بني_سويف,0
كيري وولد الشيخ وجهان لعملة واحدة#اليمن #العدوان http,1
أنتخبوا_العرص سؤال فقيق : أنتخابات الرئاسة القادمة بين السيسي وصباحي عبارة عن تمثيلية؟ لأ دى مسرحية بطولة أتنين واحد #هاشتاج والتاني #مشتاج,1
ازاي البرادعي يقول ان الهولوكوست مأساة انسانية و ان بوذا ممكن يكون نبي و ان السلفيين متطرفين و يطالب بعودة اليهودايه؟ده عصام العريان؟,1
ملهمش حل العيال دي كليتنا الجميلة و القهوة اللي جنبها.#MannequinChallenge http,0
user أهبل و غبي من يفسر أحاديث الرايات الصفر ضد الرايات السود بأن الآولى حزب الله اللبناني. لم أسمع في حياتي أباطيل و طرهات مثل هذا,1
user منتخبهم فقاعة صابون بدون ميسي,1
أطالب بكليب بوورد ونص تنبؤي بالكمبيوتر. مو معقول وصلنا ويندوز 10 ومش موجود واحد فيهم ع الأقل,0
user: قـنــا | إسرائيل تعلن عن إغلاق شامل للأراضي الفلسطينية http http,0
اخخخ يا فيدرر ❤️❤️❤️ .... عطوني افاتارات له,1
كيري يعلن تجديد الهدنة ويطالب كل الأطراف الالتزام بوقف الأعمال القتالية و #السعودية ومرتزقتها يعلنون إستئناف العمليات,0
راحت عليك يا #أردوغان .. روح العب غيرها#العراق_تركيا#العباديالعراق#جون_كيربي #داعش #التحالف_الدولي http,1
كنة سورية ريكي مارتن http,1
الانقلابي جورج اسحق يشكو من تعسف الانقلاب انت لسه شفت حاجة بكره تبكى بدل الدموع دم وتقول ولا يوم من ايامك يا مرسي,1
الأداء المخزي لبعض الشخصيات التي كنا نسميها مستقلة يثبت أن كل ما في الأمر أنها لم تأخذ فرصتها في النفاق لمبارك لأن كل الكراسي كانت محجوزة,1
نفسي فيه و تفوو عليه ! #فيفي_عبده,1
الخارجية الفلسطينية تدين قرار تفعيل الاستيطان الإسرائيلي http #سبوتنيك #فلسطين #القدس,0
تنبيه عن الحاله المتوقعه ☁#طقس العرب http,0
هو ليس مكانه طاولة الحوار المحترم إن عمر سليمان لا يؤمن بالحوار إنما يؤمن فقط بالقتل,1
نحيي شباب حزب الوسط على مجهودهم الرائع فى الانتخابات والذى كان سببا فى حصول الحزب على ما يقرب من مليون صوت ممن صوتوا لنا عن اقتناع,0
هزيمة الأهلي مثال صارخ لنظام يقوم على وأد الحريات ألا يخجلون,1
ده بمناسبة مقالى السابق عن المثلية ..للى مايعرفش ريكى مارتن كان فى بدايته متنبأ ليه انه يكون مايكل جاكسون الجديد... http,0
user: بوكيمون ايه اللي اقوم اضور عليه .. ده انا بكسل اقوم اطفي نور الاوضه,1
يخون #الإسلام ويخذل المستضعفين من #المسلمين في #سوريا ولا يرحم الأطفال اليتامى والنساء الثكالى والعجّز ويقول #مصر_لن_تركع! عمرها ما صلّت,1
ومش بعيد خالص تكون الشئون المعنوية هي اللي باعتاه من الأساس وهم بغبائهم المعتاد وقعوا في المصيدة دون تردد هيموتوا بغبائهم,1
user: سناتور أمريكي شارك في «فيتنام»: سنحاكم بتهم الإرهاب بسبب «جاستا» http …#11September #11سبتمبر #الكونغ…,0
الارهاب تم صنعه في السعودية برعاية خائن الحرمين الشريفين #الشيخ_علي_سلمان #Christmas #بتتزوجي_خطيفه #عيد_الميلاد http,0
أيها الاخوان في أية من القران وفي أى حديث شريف تعلمتم ان المبنى المصنوع من الحجر يكون الدفاع عنه بقتل الناس بالرصاص الحي على أى ملة انتم,1
جماعةالوهم والطيبةالحقيرةالمزيفةوينكم من تفجيرات الجلاء ف #بنغازيولاتسمع خروف ولا نص خروف يتكلم عليهمأنتم متفقون مع الأرهاب وأعداء الوطن,1
من وودرو ويلسون إلى ما بعد باراك أوباما ” الاستثنائيون “...بقلم ميشيل كلاغاصي - http http,0
كيري يهاجم #روسيا لدعمها نظام #الأسد.. ويؤكد أنّ #واشنطن لم تتخل عن مساعي السلام#امريكا #سوريا #بشار #السعودية… http,0
جوجل تتحدّى #أبل و #سامسونج عبر #هاتفها_الذكي الجديد http #تكنولوجيا @user http,0
"المجد لشهداء ""#محمد_محمود"" الذين سالت دماؤهم لتروي شجرة النضال …",0
من المعتقدان الكثيرمن #حكام_العرب لايتمنون عدم فوز #ترامب ليس لأن #هيلاري_كلنتون أفضل،وإنماهي يمكن تبتزهم وتمالئهم،لكن ترامب سيبتزهم ويفضحهم,0
رزق مين ده بقى ؟؟ الناس بقت سيسى كده ليه من كتر النحنحة هيشلحوا,1
user سيقدم دليل ان هيلاري كلنتون طرحت فكرة تصفية الرجل بسبب التسريبات التي يقوم بها,0
user @user #السعودية بلد عظيم به مقدسات المسلميين #قطر_بنت_الوسخة تحكمها #موزة القواد #تميم رعاة للارهابيين دمرو #سوريا و #ليبيا,1
user: تخيلوا احنا لسه بحجمنا ده وقوتنا دي وفي دول بتقطع فينا اومال لو لاقدر الله وقعنا حيعملوا فينا ايه ولنا في الشقيقة سور…,0
user جريمه عظمى نفذها حلف الناتو بخيانه الليبيين,1
مرسي بيعمل جلسات الحوار الوطني عشان يفرح لما يلاقي حد يقول له السيد الرئيس فينسى اللي حصل وبيحصل له في المحافظات وقدام الإتحادية,1
علاء_عبد_الفتاح زعلان أنى الميسيحين #بيصقفو #للسيسى وبيفكر #الميسيحين بى #ماسبيرو علاء #وشلتو #الدم هو #تجارتهم_الرابحة لى…,1
"user: #خالد_المهاوش عن دعم #مصر لـ ""#الأسد"": من يقول غير ذلك كمن يغطي الشمس بغربال""http #سوريا…",1
ياعرب_الشر_اقترب روسيا كشفت عن وجهها القبيح امام الجميع ودعمت الكفار ضدكم وعجبا ان منكم من يساندها,1
ناقوس خطر ينبغي أن يدق لدولة متراخية باتت مؤسساتها محدودة الفاعلية,1
"قوات الأمن المصرية تقوم بضبط ""لاب توب"" يحوي أغاني مسيئة لـ""السيسي"" هذه ليست نكتةهذه حادثة حقيقية في مصر بعد …",1
روسيا تطوق مشروع باريس بشأن حلب بفيتو ومشروع جديد,0
أقول للشتامين مشكلتكم ليست مع الكتاب والإعلاميين بل مع جيل ثائر خذلتموه وخنتموه ثم أصبحتم تحملون دمهوأختم كلامي بقول المرشد ماذنب النباتات؟,1
كيري من استلم الخارجيه لامريكا وهو قالب راس العبد الغبي اوباما ، وصار تعجيل اجتماع 5+1وكان كيري نشط مستعجل لفك الحصار عن طهران والتقرب اليها,1
قطعان المعرصين هيحتاروا الاثنين من خير تجار الارض وشفيق خبرته كبيره في السرقه والنهب الناعم. #احمد_شفيق,1
وصل الإفلاس بالإخوان إلى حد فبركة تصريحات على لسان المفكر الأمريكي ناعوم تشومسكي تبرر تخبط قرارات رئيسهم لكنهم إتفضحوا فضيحة المتطاهر,1
مشكلة من يقفون في الوسط محاولين الانتقاد دون تعصب والثناء دون تزلف هي أنهم الأكثر عٌرضة للهجوم ممّن هم مؤيدون ومعارضون على طول الخط,0
"اعلام العار قلب الدنيا صراخا على خسارة المنتخب من غانا ولم ينطق على دهس سيارة للطلاب امام جامعة الازهر, شياطين فى صورة مذيعين",1
user @user مو موضوع لحيه رونالدو كشكل ناعم مرا كنه بنوته الغريب ريكي مارتن اعلن خطوبته من هذا السوري http,1
user (١:اووووه لعبة تشغل الناس !!!!٢:لا ما يصير طلع سبب يمنعهم عن الانشغال١:خطة بوكيمون؟٢:نعم ابدأ التنفيذ)حرام وحرام,0
الصبح لما بيجى عليا ببقى حاسس بانتصاار الليل يعدى عليا وانا واقف ف انكسار ومابينهم عزيمة وقرارات بتضيع ع اخر النهار #وسط_البلد #كراريب,0
أي خروف يشوف أعداد النهاردة لازم يتواضع ويهز ليِّته خاصةً ان العيد على الأبواب,1
أجور العمال في شركات الأسمنت أقل من تكلفة ورق شكائر الأسمنت #أوقفوا_الفحم,1
أبل تكشف حجم الطلبات الحكومية لترصد عملائها http http,0
أشكركم جميعاً على وقتكم الثمين والساعة لا تكفي معكم,0
user جستن بيبر,0
"قد ربما تكون #داعش هي الحركة التي قلبت شكل الاصطفاف الدولي رأساً على عقب""تنظيم الدولة النشاءة والافكار""… http",0
الراجل بتاع الامن بينف بمعدل نفتين كل ٧ دقايق فتحنا الشبابيك عشان السقعة راحت واشتكينا مراراً وتكراراً ليه عموم الشعب معفن #…,1
الهام_شاهين سكس ودعارة وذهبت الشبوبية منها اصبحت تريد ان تصبح دبابة لسيسي والمجرم بشار #Aleppo #EgyptAir http,1
user: مفتي الجمهوريه المصريه يقول ان اردوغان قواد شاهد بالصوره والصوتhttp,1
المجتمع زي الرصيف وسخ و عايز يتكنس في ناس بتعرق عالرغيف و ناس بتعرق من التنس #دينا_الوديدي,1
الله يعجل بزوال آل سعود #ليفربول #حياتي_هتكمل_ب #زاك_والنازي #الستات_مايعرفوش_يكدبوا #البورصه #عمرو_اديب #وادي_دجله http,1
أيها الاخوان لستم ضحايا اننم خنتم الثورة وتواطئتم مع النظام القديم وعذبتم الثوار وقتلتموهم حتى ثار الشعب ضدكم الى متى تخدعون أنفسكم,1
إستفتاء:هل تشبه شقيقة ميريام فارس النجمة إليسا؟,0
سوريا النائب قربي: ندعو المجتمع الدولي للضغط على #تركيا لاغلاق الحدود أمام المجموعات الإرهابية#ادلب #حلب #داعش #جبهة_النصرة,0
user: @user حرام عليهم ياربي لك الحمد على نعمة الاسلام,0
الى امتا يا #ليبيا تبينا نضحولك؟؟ وياعروسه امتا تفرحينا؟ويابنغازي امتا بتضحكيلنا؟وياسرت امتا بضمينا؟... http,0
ريال مدريد & كلوب أميركا- نصف نهائي مونديال الأندية- الخميس. 1:30 ظهرًا بتوقيت مكة- بتعليق حفيظ الدراجي. بال… http,0
الإخوان يكتبوا بالانجليزي عشان يستقووا بالخارج مافيهاش مشكلة لكن لو انت عملت كده تبقى عميل,1
user أين أنت من الاندماج؟ فيلق الشام ليس القاعدة فأين الوحدة؟ أين الوحدة مع جيش الحر؟ كنا نسمع جبهة النصرة هي القاعدة. ... والآن؟؟,1
الناتو: مهتمون بتطوير العلاقة مع #الكويت خاصة بعد استضافتها مركزا اقليميا للناتو. http,0
لأول مرة منذ 712 اسبوع بالتحديد في 17/2/2003يشهد تصنيف التنس الصادر اليوم عدم تواجد #فيدرر او #نادال في التوب 5 !!#نهاية_هيمنة !؟#تنس,0
user @user طالما هذه العاهره تمثل النظام المصري فلا بد من سحب الجامعة العربية من مصر إلى سيدة الدنيا قطر,1
كيري متآمر كذاب و #لافروف متآمر مجرم . #سوريا http,1
الاحتلال يعتقل 9 مواطنين بالضّفة المحتلة http via,0
“بلاي ستيشن4” يدعم اللعب باستخدام كمبيوتر ويندوز…http #ريال_مدريد #برشلونة,0
اسكندرية : محطة الرمل زمان أو دلوقت دايما جميلة,0
عندما يرفع #راهب_مقدسي #الاذان من #كنيسة في #القدس، فهذا ما يفسر أحد أسرار شعب الجبارين في #فلسطين المحتلة.http,0
user: إيدي ريدماين يخترق عالم هاري بوتر في تريلار #FantasticBeastsAndWhereToFindThemhttp http,0
لو جيش او شرطه او انصار سيسى يبقى فى داهيه #مصر_الليلة,1
بيقولك #صباحى نفى تصريحاته عن محاكمة #السيسى و قال عنه إنه بطل شعبى -عندة اننفصام فى شخصية الحزين ده والله,1
أتوقع.. أن فازت هيلاري كلنتون فلن تنتهي فترتها الا بفضيحة جنسية (قديمة)فمونيكا (اليهودية) مافضحت كلينتون الا بعد سنتين@user,1
user @user @user @user الا يابن الشرموطه موزه بتتناك من مين دلوقتي والخول في فرنسا اه صحيح هو من امته كان راجل,1
user هذا فيلم هاري بوتر الجديد,0
يعني بقول اهلي و ريال مدريد و مانشستر يونايتد و القي حد عامل رتويت الزمالك اية القرف ده,1
اذن فلتحرقنا الحرب جميعا حظ سعيد في محاولة ابادة او اخضاع مئات الالاف,1
user @user لا نقبل ابدا هذا مقعد خاص بالرئيس بشار الأسد هههه ويمكن بوتن معه,1
user لا يحق لعاهر متلك ان يذكر اسم حلب انا ابن حلب ومن قلب حلب بقلك القافلة تسير والكلاب امثالك تعوي,1
user: الأرز بنى سجوناً وقتل شباباً وهدم بيوتاً.. أرزكم كان لسلطة تتعشى به، ثم تذهب للنوم في الفراش الإسرائيلي، ولم... http,1
ده الى جانب والدي الله يرحمه ووالدتي وأخين وأختي كل دول مهندسين أنا بس إختارت أكون البطة السودة,1
ألرب واجد,0
دعوة_الصائم_لاترد اللهم أغفر لي ذنبي وأجلي همي وبدد وحشتي وأنر قلبي بذكرك وطاعتك وأجعل الخير مفاتح دربي والصدق نور طريقي,0
يعني ناس قعدت تنكر تعرية ست البنات وبعدين قعدت تبرره مستني منهم فجأة ينتفضوا لكرامة الإنسانللأسف كلنا هندفع تمن غياب العدل في هذا البلد,1
باراك_أوباما يلقى الكلمة الافتتاحية للاجتماعات السنوية لـ #صندق_النقد و #البنك الدوليين لعام 2016http,0
الانتخابات ألأخيره كانت بين اختياريين كلاهما مر,0
أفضل الطرق لإلتقاط الصور لسطح المكتب في ويندوز 10 بدون برامجhttp http,0
مواطنين في منطقة التربة #تعز يفيدون بسامعهم طائرات عمودية متوجهة الى المدينة شكلها عتكون ليلة غبراء#اليمن #صنعاء #عدن #صعدة #مآرب #السعودية,0
مجلة_مرايا_لبنان_الدولية : مجلة دولية ..سياسية ثقافية اجتماعية .. ومنبرللمقاومة .. http,0
user: #شرك_الرافضه_في_عاشورا فرق بين النور والظلام العباده والشرك اللهم نحمدك ونشكرك على فطرة الاسلام http,0
لا والله كنت بكره الواد الخول ميلفوي ده وكان بياخد في طيزه من هاري بوتر في أي حاجة ينافسه فيها http,1
هذه الحكومة كأنها مقهى #حكومة_لبنانhttp http,1
أبل والجسار تفقدا مدينة «صباح الأحمد»: تذليل الصعوبات لاستكمال الخدمات في المدينة<br /> - محليات - http,0
مراسلنا من #الاسكندرية : #صدقى_صبحى : #القوات_المسلحة ستظل دائما #الدرع_الواقية لهذا #الشعب_العظيم,0
user هههههههه حررتي 60بهمتك وبهمة بوتن لخنزير ومرتزقة بشار لايرانيين ولافغان مشاالله عليكي شاطره,1
user: الشيخ عبدالعزيز الطريفي :عبدالفتاح السيسي ظالم مجرم مستبدانقلابه لم يكن سياسياً بين طرفينبل هي حربٌ على الإسلامhttp,1
